level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11
963,66,0,0,0,0,0,0,0,0,0,0
1561,60,0,0,0,0,0,0,0,0,0,0
1426,54,0,0,0,0,0,0,0,0,0,0
747,82,0,0,0,0,0,0,0,0,0,0
732,64,0,0,0,0,0,0,0,0,0,0
827,59,0,0,0,0,0,0,0,0,0,0
1186,9,0,0,0,0,0,0,0,0,0,0
760,23,0,0,0,0,0,0,0,0,0,0
827,66,0,0,0,0,0,0,0,0,0,0
1046,55,0,0,0,0,0,0,0,0,0,0
1080,61,0,0,0,0,0,0,0,0,0,0
1426,19,0,0,0,0,0,0,0,0,0,0
300,84,0,0,0,0,0,0,0,0,0,0
747,9,0,0,0,0,0,0,0,0,0,0
253,66,0,0,0,0,0,0,0,0,0,0
354,15,0,0,0,0,0,0,0,0,0,0
1046,64,0,0,0,0,0,0,0,0,0,0
1046,77,0,0,0,0,0,0,0,0,0,0
1510,14,0,0,0,0,0,0,0,0,0,0
1186,19,0,0,0,0,0,0,0,0,0,0
1426,19,0,0,0,0,0,0,0,0,0,0
1295,12,0,0,0,0,0,0,0,0,0,0
842,27,0,0,0,0,0,0,0,0,0,0
1561,61,0,0,0,0,0,0,0,0,0,0
1456,61,0,0,0,0,0,0,0,0,0,0
690,12,0,0,0,0,0,0,0,0,0,0
1510,23,0,0,0,0,0,0,0,0,0,0
1672,12,0,0,0,0,0,0,0,0,0,0
1186,60,0,0,0,0,0,0,0,0,0,0
760,57,0,0,0,0,0,0,0,0,0,0
253,39,0,0,0,0,0,0,0,0,0,0
747,84,0,0,0,0,0,0,0,0,0,0
354,39,0,0,0,0,0,0,0,0,0,0
674,82,0,0,0,0,0,0,0,0,0,0
114,66,0,0,0,0,0,0,0,0,0,0
1456,51,0,0,0,0,0,0,0,0,0,0
1510,19,0,0,0,0,0,0,0,0,0,0
690,54,0,0,0,0,0,0,0,0,0,0
354,19,0,0,0,0,0,0,0,0,0,0
1186,84,0,0,0,0,0,0,0,0,0,0
760,60,0,0,0,0,0,0,0,0,0,0
354,57,0,0,0,0,0,0,0,0,0,0
747,66,0,0,0,0,0,0,0,0,0,0
1456,36,0,0,0,0,0,0,0,0,0,0
827,14,0,0,0,0,0,0,0,0,0,0
1358,66,0,0,0,0,0,0,0,0,0,0
1295,36,0,0,0,0,0,0,0,0,0,0
354,59,0,0,0,0,0,0,0,0,0,0
1725,14,0,0,0,0,0,0,0,0,0,0
1295,28,0,0,0,0,0,0,0,0,0,0
354,77,0,0,0,0,0,0,0,0,0,0
654,28,0,0,0,0,0,0,0,0,0,0
1154,28,0,0,0,0,0,0,0,0,0,0
253,66,0,0,0,0,0,0,0,0,0,0
674,50,0,0,0,0,0,0,0,0,0,0
747,84,0,0,0,0,0,0,0,0,0,0
615,50,0,0,0,0,0,0,0,0,0,0
253,14,0,0,0,0,0,0,0,0,0,0
253,59,0,0,0,0,0,0,0,0,0,0
674,50,0,0,0,0,0,0,0,0,0,0
690,8,0,0,0,0,0,0,0,0,0,0
747,19,0,0,0,0,0,0,0,0,0,0
963,66,0,0,0,0,0,0,0,0,0,0
963,82,0,0,0,0,0,0,0,0,0,0
1154,9,0,0,0,0,0,0,0,0,0,0
1031,66,0,0,0,0,0,0,0,0,0,0
842,39,0,0,0,0,0,0,0,0,0,0
927,66,0,0,0,0,0,0,0,0,0,0
252,53,0,0,0,0,0,0,0,0,0,0
747,61,0,0,0,0,0,0,0,0,0,0
253,64,0,0,0,0,0,0,0,0,0,0
1046,14,0,0,0,0,0,0,0,0,0,0
690,59,0,0,0,0,0,0,0,0,0,0
253,61,0,0,0,0,0,0,0,0,0,0
842,60,0,0,0,0,0,0,0,0,0,0
747,66,0,0,0,0,0,0,0,0,0,0
690,64,0,0,0,0,0,0,0,0,0,0
1186,80,0,0,0,0,0,0,0,0,0,0
401,60,0,0,0,0,0,0,0,0,0,0
1348,82,0,0,0,0,0,0,0,0,0,0
1031,66,0,0,0,0,0,0,0,0,0,0
1510,61,0,0,0,0,0,0,0,0,0,0
354,84,0,0,0,0,0,0,0,0,0,0
1456,33,0,0,0,0,0,0,0,0,0,0
1046,60,0,0,0,0,0,0,0,0,0,0
654,72,0,0,0,0,0,0,0,0,0,0
1080,60,0,0,0,0,0,0,0,0,0,0
674,15,0,0,0,0,0,0,0,0,0,0
1491,60,0,0,0,0,0,0,0,0,0,0
300,28,0,0,0,0,0,0,0,0,0,0
674,61,0,0,0,0,0,0,0,0,0,0
252,8,0,0,0,0,0,0,0,0,0,0
253,33,0,0,0,0,0,0,0,0,0,0
1295,60,0,0,0,0,0,0,0,0,0,0
674,28,0,0,0,0,0,0,0,0,0,0
252,60,0,0,0,0,0,0,0,0,0,0
747,61,0,0,0,0,0,0,0,0,0,0
253,66,0,0,0,0,0,0,0,0,0,0
842,19,0,0,0,0,0,0,0,0,0,0
747,77,0,0,0,0,0,0,0,0,0,0
1760,8,0,0,0,0,0,0,0,0,0,0
1012,66,0,0,0,0,0,0,0,0,0,0
1186,51,0,0,0,0,0,0,0,0,0,0
690,19,0,0,0,0,0,0,0,0,0,0
1456,33,0,0,0,0,0,0,0,0,0,0
1491,39,0,0,0,0,0,0,0,0,0,0
747,51,0,0,0,0,0,0,0,0,0,0
1510,80,0,0,0,0,0,0,0,0,0,0
1426,77,0,0,0,0,0,0,0,0,0,0
1491,27,0,0,0,0,0,0,0,0,0,0
1510,14,0,0,0,0,0,0,0,0,0,0
1348,39,0,0,0,0,0,0,0,0,0,0
615,15,0,0,0,0,0,0,0,0,0,0
760,61,0,0,0,0,0,0,0,0,0,0
252,39,0,0,0,0,0,0,0,0,0,0
1456,75,0,0,0,0,0,0,0,0,0,0
1154,66,0,0,0,0,0,0,0,0,0,0
827,60,0,0,0,0,0,0,0,0,0,0
1426,61,0,0,0,0,0,0,0,0,0,0
1046,77,0,0,0,0,0,0,0,0,0,0
827,66,0,0,0,0,0,0,0,0,0,0
690,14,0,0,0,0,0,0,0,0,0,0
253,61,0,0,0,0,0,0,0,0,0,0
1204,14,0,0,0,0,0,0,0,0,0,0
1672,14,0,0,0,0,0,0,0,0,0,0
674,60,0,0,0,0,0,0,0,0,0,0
74,60,0,0,0,0,0,0,0,0,0,0
74,82,0,0,0,0,0,0,0,0,0,0
1348,39,0,0,0,0,0,0,0,0,0,0
1456,60,0,0,0,0,0,0,0,0,0,0
7,73,0,0,0,0,0,0,0,0,0,0
1510,80,0,0,0,0,0,0,0,0,0,0
674,59,0,0,0,0,0,0,0,0,0,0
842,64,0,0,0,0,0,0,0,0,0,0
380,82,0,0,0,0,0,0,0,0,0,0
74,80,0,0,0,0,0,0,0,0,0,0
747,39,0,0,0,0,0,0,0,0,0,0
654,60,0,0,0,0,0,0,0,0,0,0
1510,50,0,0,0,0,0,0,0,0,0,0
1725,51,0,0,0,0,0,0,0,0,0,0
674,60,0,0,0,0,0,0,0,0,0,0
1186,82,0,0,0,0,0,0,0,0,0,0
1426,61,0,0,0,0,0,0,0,0,0,0
74,14,0,0,0,0,0,0,0,0,0,0
354,73,0,0,0,0,0,0,0,0,0,0
1598,51,0,0,0,0,0,0,0,0,0,0
690,64,0,0,0,0,0,0,0,0,0,0
690,19,0,0,0,0,0,0,0,0,0,0
1186,64,0,0,0,0,0,0,0,0,0,0
842,61,0,0,0,0,0,0,0,0,0,0
690,50,0,0,0,0,0,0,0,0,0,0
827,64,0,0,0,0,0,0,0,0,0,0
1154,50,0,0,0,0,0,0,0,0,0,0
74,66,0,0,0,0,0,0,0,0,0,0
1295,80,0,0,0,0,0,0,0,0,0,0
1725,51,0,0,0,0,0,0,0,0,0,0
114,82,0,0,0,0,0,0,0,0,0,0
236,39,0,0,0,0,0,0,0,0,0,0
1491,74,0,0,0,0,0,0,0,0,0,0
1672,39,0,0,0,0,0,0,0,0,0,0
1456,19,0,0,0,0,0,0,0,0,0,0
760,82,0,0,0,0,0,0,0,0,0,0
827,66,0,0,0,0,0,0,0,0,0,0
963,61,0,0,0,0,0,0,0,0,0,0
690,8,0,0,0,0,0,0,0,0,0,0
827,82,0,0,0,0,0,0,0,0,0,0
354,12,0,0,0,0,0,0,0,0,0,0
300,19,0,0,0,0,0,0,0,0,0,0
354,12,0,0,0,0,0,0,0,0,0,0
827,82,0,0,0,0,0,0,0,0,0,0
760,66,0,0,0,0,0,0,0,0,0,0
674,8,0,0,0,0,0,0,0,0,0,0
747,36,0,0,0,0,0,0,0,0,0,0
690,64,0,0,0,0,0,0,0,0,0,0
1046,72,0,0,0,0,0,0,0,0,0,0
1456,60,0,0,0,0,0,0,0,0,0,0
1080,82,0,0,0,0,0,0,0,0,0,0
1247,82,0,0,0,0,0,0,0,0,0,0
1269,14,0,0,0,0,0,0,0,0,0,0
747,77,0,0,0,0,0,0,0,0,0,0
1672,51,0,0,0,0,0,0,0,0,0,0
1080,61,0,0,0,0,0,0,0,0,0,0
1295,54,0,0,0,0,0,0,0,0,0,0
654,59,0,0,0,0,0,0,0,0,0,0
842,14,0,0,0,0,0,0,0,0,0,0
1510,66,0,0,0,0,0,0,0,0,0,0
252,22,0,0,0,0,0,0,0,0,0,0
74,77,0,0,0,0,0,0,0,0,0,0
252,60,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0
747,28,0,0,0,0,0,0,0,0,0,0
690,28,0,0,0,0,0,0,0,0,0,0
1672,66,0,0,0,0,0,0,0,0,0,0
747,14,0,0,0,0,0,0,0,0,0,0
1154,64,0,0,0,0,0,0,0,0,0,0
1672,60,0,0,0,0,0,0,0,0,0,0
1491,51,0,0,0,0,0,0,0,0,0,0
253,22,0,0,0,0,0,0,0,0,0,0
1186,27,0,0,0,0,0,0,0,0,0,0
1186,60,0,0,0,0,0,0,0,0,0,0
114,84,0,0,0,0,0,0,0,0,0,0
1031,59,0,0,0,0,0,0,0,0,0,0
747,54,0,0,0,0,0,0,0,0,0,0
1725,39,0,0,0,0,0,0,0,0,0,0
253,36,0,0,0,0,0,0,0,0,0,0
963,12,0,0,0,0,0,0,0,0,0,0
760,60,0,0,0,0,0,0,0,0,0,0
674,39,0,0,0,0,0,0,0,0,0,0
747,15,0,0,0,0,0,0,0,0,0,0
1348,82,0,0,0,0,0,0,0,0,0,0
1154,80,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0
1598,8,0,0,0,0,0,0,0,0,0,0
1510,28,0,0,0,0,0,0,0,0,0,0
842,80,0,0,0,0,0,0,0,0,0,0
1672,60,0,0,0,0,0,0,0,0,0,0
253,66,0,0,0,0,0,0,0,0,0,0
354,27,0,0,0,0,0,0,0,0,0,0
236,27,0,0,0,0,0,0,0,0,0,0
1186,66,0,0,0,0,0,0,0,0,0,0
1046,33,0,0,0,0,0,0,0,0,0,0
252,66,0,0,0,0,0,0,0,0,0,0
253,14,0,0,0,0,0,0,0,0,0,0
1269,16,0,0,0,0,0,0,0,0,0,0
252,61,0,0,0,0,0,0,0,0,0,0
654,77,0,0,0,0,0,0,0,0,0,0
354,12,0,0,0,0,0,0,0,0,0,0
1031,60,0,0,0,0,0,0,0,0,0,0
74,36,0,0,0,0,0,0,0,0,0,0
253,28,0,0,0,0,0,0,0,0,0,0
1725,80,0,0,0,0,0,0,0,0,0,0
74,66,0,0,0,0,0,0,0,0,0,0
1186,84,0,0,0,0,0,0,0,0,0,0
1456,55,0,0,0,0,0,0,0,0,0,0
819,73,0,0,0,0,0,0,0,0,0,0
1031,27,0,0,0,0,0,0,0,0,0,0
1295,84,0,0,0,0,0,0,0,0,0,0
252,16,0,0,0,0,0,0,0,0,0,0
1295,9,0,0,0,0,0,0,0,0,0,0
253,50,0,0,0,0,0,0,0,0,0,0
747,61,0,0,0,0,0,0,0,0,0,0
74,66,0,0,0,0,0,0,0,0,0,0
1456,9,0,0,0,0,0,0,0,0,0,0
1348,60,0,0,0,0,0,0,0,0,0,0
74,51,0,0,0,0,0,0,0,0,0,0
1676,64,0,0,0,0,0,0,0,0,0,0
1725,16,0,0,0,0,0,0,0,0,0,0
963,60,0,0,0,0,0,0,0,0,0,0
1510,50,0,0,0,0,0,0,0,0,0,0
963,61,0,0,0,0,0,0,0,0,0,0
747,75,0,0,0,0,0,0,0,0,0,0
690,12,0,0,0,0,0,0,0,0,0,0
253,9,0,0,0,0,0,0,0,0,0,0
690,8,0,0,0,0,0,0,0,0,0,0
1510,19,0,0,0,0,0,0,0,0,0,0
963,77,0,0,0,0,0,0,0,0,0,0
1358,60,0,0,0,0,0,0,0,0,0,0
1295,54,0,0,0,0,0,0,0,0,0,0
1456,60,0,0,0,0,0,0,0,0,0,0
690,59,0,0,0,0,0,0,0,0,0,0
354,82,0,0,0,0,0,0,0,0,0,0
842,80,0,0,0,0,0,0,0,0,0,0
354,39,0,0,0,0,0,0,0,0,0,0
1725,28,0,0,0,0,0,0,0,0,0,0
963,61,0,0,0,0,0,0,0,0,0,0
1080,14,0,0,0,0,0,0,0,0,0,0
674,51,0,0,0,0,0,0,0,0,0,0
1220,61,0,0,0,0,0,0,0,0,0,0
747,82,0,0,0,0,0,0,0,0,0,0
1154,54,0,0,0,0,0,0,0,0,0,0
1186,61,0,0,0,0,0,0,0,0,0,0
747,28,0,0,0,0,0,0,0,0,0,0
253,61,0,0,0,0,0,0,0,0,0,0
354,66,0,0,0,0,0,0,0,0,0,0
1426,60,0,0,0,0,0,0,0,0,0,0
1491,84,0,0,0,0,0,0,0,0,0,0
674,55,0,0,0,0,0,0,0,0,0,0
354,36,0,0,0,0,0,0,0,0,0,0
1220,66,0,0,0,0,0,0,0,0,0,0
354,14,0,0,0,0,0,0,0,0,0,0
1080,84,0,0,0,0,0,0,0,0,0,0
354,53,0,0,0,0,0,0,0,0,0,0
74,64,0,0,0,0,0,0,0,0,0,0
1154,60,0,0,0,0,0,0,0,0,0,0
842,39,0,0,0,0,0,0,0,0,0,0
747,51,0,0,0,0,0,0,0,0,0,0
827,74,0,0,0,0,0,0,0,0,0,0
963,64,0,0,0,0,0,0,0,0,0,0
354,54,0,0,0,0,0,0,0,0,0,0
1358,8,0,0,0,0,0,0,0,0,0,0
1491,14,0,0,0,0,0,0,0,0,0,0
1672,66,0,0,0,0,0,0,0,0,0,0
1186,77,0,0,0,0,0,0,0,0,0,0
1080,39,0,0,0,0,0,0,0,0,0,0
1046,54,0,0,0,0,0,0,0,0,0,0
354,39,0,0,0,0,0,0,0,0,0,0
1031,28,0,0,0,0,0,0,0,0,0,0
1186,64,0,0,0,0,0,0,0,0,0,0
760,82,0,0,0,0,0,0,0,0,0,0
674,84,0,0,0,0,0,0,0,0,0,0
927,28,0,0,0,0,0,0,0,0,0,0
1186,14,0,0,0,0,0,0,0,0,0,0
252,19,0,0,0,0,0,0,0,0,0,0
1510,66,0,0,0,0,0,0,0,0,0,0
1456,57,0,0,0,0,0,0,0,0,0,0
827,50,0,0,0,0,0,0,0,0,0,0
1031,73,0,0,0,0,0,0,0,0,0,0
1031,60,0,0,0,0,0,0,0,0,0,0
842,36,0,0,0,0,0,0,0,0,0,0
963,64,0,0,0,0,0,0,0,0,0,0
674,61,0,0,0,0,0,0,0,0,0,0
1358,19,0,0,0,0,0,0,0,0,0,0
1348,82,0,0,0,0,0,0,0,0,0,0
1031,82,0,0,0,0,0,0,0,0,0,0
747,59,0,0,0,0,0,0,0,0,0,0
760,51,0,0,0,0,0,0,0,0,0,0
690,60,0,0,0,0,0,0,0,0,0,0
654,60,0,0,0,0,0,0,0,0,0,0
1456,50,0,0,0,0,0,0,0,0,0,0
732,54,0,0,0,0,0,0,0,0,0,0
827,84,0,0,0,0,0,0,0,0,0,0
963,82,0,0,0,0,0,0,0,0,0,0
1012,77,0,0,0,0,0,0,0,0,0,0
114,82,0,0,0,0,0,0,0,0,0,0
1510,80,0,0,0,0,0,0,0,0,0,0
747,54,0,0,0,0,0,0,0,0,0,0
1186,84,0,0,0,0,0,0,0,0,0,0
1080,60,0,0,0,0,0,0,0,0,0,0
1510,61,0,0,0,0,0,0,0,0,0,0
732,15,0,0,0,0,0,0,0,0,0,0
1031,82,0,0,0,0,0,0,0,0,0,0
1456,84,0,0,0,0,0,0,0,0,0,0
1031,19,0,0,0,0,0,0,0,0,0,0
1031,15,0,0,0,0,0,0,0,0,0,0
1598,19,0,0,0,0,0,0,0,0,0,0
963,39,0,0,0,0,0,0,0,0,0,0
1031,54,0,0,0,0,0,0,0,0,0,0
732,60,0,0,0,0,0,0,0,0,0,0
1031,28,0,0,0,0,0,0,0,0,0,0
1510,36,0,0,0,0,0,0,0,0,0,0
747,61,0,0,0,0,0,0,0,0,0,0
654,28,0,0,0,0,0,0,0,0,0,0
236,39,0,0,0,0,0,0,0,0,0,0
1080,27,0,0,0,0,0,0,0,0,0,0
963,77,0,0,0,0,0,0,0,0,0,0
1012,39,0,0,0,0,0,0,0,0,0,0
1426,59,0,0,0,0,0,0,0,0,0,0
74,50,0,0,0,0,0,0,0,0,0,0
747,23,0,0,0,0,0,0,0,0,0,0
1046,60,0,0,0,0,0,0,0,0,0,0
1672,27,0,0,0,0,0,0,0,0,0,0
963,27,0,0,0,0,0,0,0,0,0,0
1725,23,0,0,0,0,0,0,0,0,0,0
1046,61,0,0,0,0,0,0,0,0,0,0
1031,60,0,0,0,0,0,0,0,0,0,0
1080,60,0,0,0,0,0,0,0,0,0,0
300,82,0,0,0,0,0,0,0,0,0,0
1491,64,0,0,0,0,0,0,0,0,0,0
1154,14,0,0,0,0,0,0,0,0,0,0
1186,59,0,0,0,0,0,0,0,0,0,0
1426,74,0,0,0,0,0,0,0,0,0,0
842,60,0,0,0,0,0,0,0,0,0,0
1046,54,0,0,0,0,0,0,0,0,0,0
760,82,0,0,0,0,0,0,0,0,0,0
1672,66,0,0,0,0,0,0,0,0,0,0
252,51,0,0,0,0,0,0,0,0,0,0
747,39,0,0,0,0,0,0,0,0,0,0
1269,77,0,0,0,0,0,0,0,0,0,0
827,39,0,0,0,0,0,0,0,0,0,0
760,15,0,0,0,0,0,0,0,0,0,0
1154,14,0,0,0,0,0,0,0,0,0,0
1186,54,0,0,0,0,0,0,0,0,0,0
1348,84,0,0,0,0,0,0,0,0,0,0
1031,82,0,0,0,0,0,0,0,0,0,0
1186,51,0,0,0,0,0,0,0,0,0,0
1510,54,0,0,0,0,0,0,0,0,0,0
690,28,0,0,0,0,0,0,0,0,0,0
1510,19,0,0,0,0,0,0,0,0,0,0
1598,66,0,0,0,0,0,0,0,0,0,0
354,61,0,0,0,0,0,0,0,0,0,0
654,50,0,0,0,0,0,0,0,0,0,0
1080,77,0,0,0,0,0,0,0,0,0,0
1456,27,0,0,0,0,0,0,0,0,0,0
827,51,0,0,0,0,0,0,0,0,0,0
1672,82,0,0,0,0,0,0,0,0,0,0
760,80,0,0,0,0,0,0,0,0,0,0
747,72,0,0,0,0,0,0,0,0,0,0
827,19,0,0,0,0,0,0,0,0,0,0
354,14,0,0,0,0,0,0,0,0,0,0
1012,12,0,0,0,0,0,0,0,0,0,0
253,59,0,0,0,0,0,0,0,0,0,0
1295,64,0,0,0,0,0,0,0,0,0,0
747,8,0,0,0,0,0,0,0,0,0,0
760,53,0,0,0,0,0,0,0,0,0,0
760,77,0,0,0,0,0,0,0,0,0,0
842,66,0,0,0,0,0,0,0,0,0,0
253,15,0,0,0,0,0,0,0,0,0,0
236,66,0,0,0,0,0,0,0,0,0,0
760,77,0,0,0,0,0,0,0,0,0,0
1186,84,0,0,0,0,0,0,0,0,0,0
591,82,0,0,0,0,0,0,0,0,0,0
1031,61,0,0,0,0,0,0,0,0,0,0
1295,59,0,0,0,0,0,0,0,0,0,0
1725,60,0,0,0,0,0,0,0,0,0,0
1510,19,0,0,0,0,0,0,0,0,0,0
74,77,0,0,0,0,0,0,0,0,0,0
690,9,0,0,0,0,0,0,0,0,0,0
236,84,0,0,0,0,0,0,0,0,0,0
1154,12,0,0,0,0,0,0,0,0,0,0
674,50,0,0,0,0,0,0,0,0,0,0
1186,82,0,0,0,0,0,0,0,0,0,0
1358,23,0,0,0,0,0,0,0,0,0,0
1510,80,0,0,0,0,0,0,0,0,0,0
1491,27,0,0,0,0,0,0,0,0,0,0
674,82,0,0,0,0,0,0,0,0,0,0
827,36,0,0,0,0,0,0,0,0,0,0
1426,74,0,0,0,0,0,0,0,0,0,0
252,50,0,0,0,0,0,0,0,0,0,0
1031,77,0,0,0,0,0,0,0,0,0,0
74,8,0,0,0,0,0,0,0,0,0,0
354,84,0,0,0,0,0,0,0,0,0,0
1080,82,0,0,0,0,0,0,0,0,0,0
819,50,0,0,0,0,0,0,0,0,0,0
827,60,0,0,0,0,0,0,0,0,0,0
1510,14,0,0,0,0,0,0,0,0,0,0
674,61,0,0,0,0,0,0,0,0,0,0
1348,8,0,0,0,0,0,0,0,0,0,0
747,61,0,0,0,0,0,0,0,0,0,0
1031,60,0,0,0,0,0,0,0,0,0,0
674,80,0,0,0,0,0,0,0,0,0,0
690,77,0,0,0,0,0,0,0,0,0,0
1672,12,0,0,0,0,0,0,0,0,0,0
1080,60,0,0,0,0,0,0,0,0,0,0
