level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11
563,89,0,0,0,0,0,0,0,0,0,0
755,103,0,0,0,0,0,0,0,0,0,0
1373,58,0,0,0,0,0,0,0,0,0,0
1381,20,0,0,0,0,0,0,0,0,0,0
1695,72,0,0,0,0,0,0,0,0,0,0
790,3,0,0,0,0,0,0,0,0,0,0
337,25,0,0,0,0,0,0,0,0,0,0
755,74,0,0,0,0,0,0,0,0,0,0
1695,74,0,0,0,0,0,0,0,0,0,0
937,49,0,0,0,0,0,0,0,0,0,0
1373,58,0,0,0,0,0,0,0,0,0,0
755,34,0,0,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0,0,0,0
1381,15,0,0,0,0,0,0,0,0,0,0
220,24,0,0,0,0,0,0,0,0,0,0
790,96,0,0,0,0,0,0,0,0,0,0
1126,20,0,0,0,0,0,0,0,0,0,0
563,48,0,0,0,0,0,0,0,0,0,0
563,73,0,0,0,0,0,0,0,0,0,0
1381,15,0,0,0,0,0,0,0,0,0,0
220,67,0,0,0,0,0,0,0,0,0,0
883,29,0,0,0,0,0,0,0,0,0,0
238,67,0,0,0,0,0,0,0,0,0,0
1373,82,0,0,0,0,0,0,0,0,0,0
1373,25,0,0,0,0,0,0,0,0,0,0
172,96,0,0,0,0,0,0,0,0,0,0
1695,20,0,0,0,0,0,0,0,0,0,0
755,103,0,0,0,0,0,0,0,0,0,0
238,96,0,0,0,0,0,0,0,0,0,0
1410,91,0,0,0,0,0,0,0,0,0,0
812,27,0,0,0,0,0,0,0,0,0,0
1534,72,0,0,0,0,0,0,0,0,0,0
790,25,0,0,0,0,0,0,0,0,0,0
483,103,0,0,0,0,0,0,0,0,0,0
812,58,0,0,0,0,0,0,0,0,0,0
1373,79,0,0,0,0,0,0,0,0,0,0
790,82,0,0,0,0,0,0,0,0,0,0
812,15,0,0,0,0,0,0,0,0,0,0
883,89,0,0,0,0,0,0,0,0,0,0
172,73,0,0,0,0,0,0,0,0,0,0
238,15,0,0,0,0,0,0,0,0,0,0
790,56,0,0,0,0,0,0,0,0,0,0
656,15,0,0,0,0,0,0,0,0,0,0
974,48,0,0,0,0,0,0,0,0,0,0
937,73,0,0,0,0,0,0,0,0,0,0
1373,36,0,0,0,0,0,0,0,0,0,0
790,3,0,0,0,0,0,0,0,0,0,0
755,24,0,0,0,0,0,0,0,0,0,0
755,27,0,0,0,0,0,0,0,0,0,0
812,67,0,0,0,0,0,0,0,0,0,0
656,98,0,0,0,0,0,0,0,0,0,0
790,15,0,0,0,0,0,0,0,0,0,0
790,49,0,0,0,0,0,0,0,0,0,0
537,73,0,0,0,0,0,0,0,0,0,0
755,73,0,0,0,0,0,0,0,0,0,0
563,78,0,0,0,0,0,0,0,0,0,0
483,91,0,0,0,0,0,0,0,0,0,0
337,67,0,0,0,0,0,0,0,0,0,0
883,20,0,0,0,0,0,0,0,0,0,0
574,29,0,0,0,0,0,0,0,0,0,0
220,20,0,0,0,0,0,0,0,0,0,0
1373,103,0,0,0,0,0,0,0,0,0,0
755,74,0,0,0,0,0,0,0,0,0,0
241,36,0,0,0,0,0,0,0,0,0,0
1534,103,0,0,0,0,0,0,0,0,0,0
1534,82,0,0,0,0,0,0,0,0,0,0
220,74,0,0,0,0,0,0,0,0,0,0
1386,98,0,0,0,0,0,0,0,0,0,0
537,52,0,0,0,0,0,0,0,0,0,0
1386,7,0,0,0,0,0,0,0,0,0,0
1534,58,0,0,0,0,0,0,0,0,0,0
1410,27,0,0,0,0,0,0,0,0,0,0
790,36,0,0,0,0,0,0,0,0,0,0
1410,73,0,0,0,0,0,0,0,0,0,0
172,50,0,0,0,0,0,0,0,0,0,0
563,53,0,0,0,0,0,0,0,0,0,0
1373,20,0,0,0,0,0,0,0,0,0,0
1408,20,0,0,0,0,0,0,0,0,0,0
241,26,0,0,0,0,0,0,0,0,0,0
563,56,0,0,0,0,0,0,0,0,0,0
974,27,0,0,0,0,0,0,0,0,0,0
483,98,0,0,0,0,0,0,0,0,0,0
812,98,0,0,0,0,0,0,0,0,0,0
172,73,0,0,0,0,0,0,0,0,0,0
172,3,0,0,0,0,0,0,0,0,0,0
1534,98,0,0,0,0,0,0,0,0,0,0
220,72,0,0,0,0,0,0,0,0,0,0
1373,98,0,0,0,0,0,0,0,0,0,0
812,34,0,0,0,0,0,0,0,0,0,0
1381,56,0,0,0,0,0,0,0,0,0,0
790,34,0,0,0,0,0,0,0,0,0,0
812,73,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0
1373,73,0,0,0,0,0,0,0,0,0,0
172,98,0,0,0,0,0,0,0,0,0,0
1373,79,0,0,0,0,0,0,0,0,0,0
790,49,0,0,0,0,0,0,0,0,0,0
220,91,0,0,0,0,0,0,0,0,0,0
537,15,0,0,0,0,0,0,0,0,0,0
812,15,0,0,0,0,0,0,0,0,0,0
1126,34,0,0,0,0,0,0,0,0,0,0
1373,73,0,0,0,0,0,0,0,0,0,0
812,36,0,0,0,0,0,0,0,0,0,0
149,79,0,0,0,0,0,0,0,0,0,0
937,56,0,0,0,0,0,0,0,0,0,0
1373,25,0,0,0,0,0,0,0,0,0,0
937,50,0,0,0,0,0,0,0,0,0,0
563,96,0,0,0,0,0,0,0,0,0,0
1410,96,0,0,0,0,0,0,0,0,0,0
241,15,0,0,0,0,0,0,0,0,0,0
812,7,0,0,0,0,0,0,0,0,0,0
1695,3,0,0,0,0,0,0,0,0,0,0
1408,103,0,0,0,0,0,0,0,0,0,0
1373,20,0,0,0,0,0,0,0,0,0,0
1408,89,0,0,0,0,0,0,0,0,0,0
974,49,0,0,0,0,0,0,0,0,0,0
937,67,0,0,0,0,0,0,0,0,0,0
483,74,0,0,0,0,0,0,0,0,0,0
1695,60,0,0,0,0,0,0,0,0,0,0
1373,56,0,0,0,0,0,0,0,0,0,0
238,52,0,0,0,0,0,0,0,0,0,0
213,34,0,0,0,0,0,0,0,0,0,0
1534,98,0,0,0,0,0,0,0,0,0,0
220,73,0,0,0,0,0,0,0,0,0,0
1534,29,0,0,0,0,0,0,0,0,0,0
1695,29,0,0,0,0,0,0,0,0,0,0
1373,29,0,0,0,0,0,0,0,0,0,0
1373,34,0,0,0,0,0,0,0,0,0,0
812,24,0,0,0,0,0,0,0,0,0,0
563,73,0,0,0,0,0,0,0,0,0,0
337,7,0,0,0,0,0,0,0,0,0,0
220,58,0,0,0,0,0,0,0,0,0,0
220,7,0,0,0,0,0,0,0,0,0,0
1408,60,0,0,0,0,0,0,0,0,0,0
1373,73,0,0,0,0,0,0,0,0,0,0
337,74,0,0,0,0,0,0,0,0,0,0
1410,60,0,0,0,0,0,0,0,0,0,0
1373,36,0,0,0,0,0,0,0,0,0,0
238,7,0,0,0,0,0,0,0,0,0,0
125,67,0,0,0,0,0,0,0,0,0,0
1373,78,0,0,0,0,0,0,0,0,0,0
812,103,0,0,0,0,0,0,0,0,0,0
937,15,0,0,0,0,0,0,0,0,0,0
337,49,0,0,0,0,0,0,0,0,0,0
1373,72,0,0,0,0,0,0,0,0,0,0
238,56,0,0,0,0,0,0,0,0,0,0
238,56,0,0,0,0,0,0,0,0,0,0
1126,56,0,0,0,0,0,0,0,0,0,0
483,98,0,0,0,0,0,0,0,0,0,0
1695,52,0,0,0,0,0,0,0,0,0,0
1126,34,0,0,0,0,0,0,0,0,0,0
1386,73,0,0,0,0,0,0,0,0,0,0
574,24,0,0,0,0,0,0,0,0,0,0
563,79,0,0,0,0,0,0,0,0,0,0
1373,74,0,0,0,0,0,0,0,0,0,0
1381,73,0,0,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0,0,0,0
937,73,0,0,0,0,0,0,0,0,0,0
1534,27,0,0,0,0,0,0,0,0,0,0
172,56,0,0,0,0,0,0,0,0,0,0
1373,98,0,0,0,0,0,0,0,0,0,0
125,36,0,0,0,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0,0,0,0,0
755,79,0,0,0,0,0,0,0,0,0,0
537,34,0,0,0,0,0,0,0,0,0,0
1126,58,0,0,0,0,0,0,0,0,0,0
172,15,0,0,0,0,0,0,0,0,0,0
1410,72,0,0,0,0,0,0,0,0,0,0
1373,25,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0
1534,72,0,0,0,0,0,0,0,0,0,0
790,48,0,0,0,0,0,0,0,0,0,0
125,15,0,0,0,0,0,0,0,0,0,0
1373,15,0,0,0,0,0,0,0,0,0,0
563,24,0,0,0,0,0,0,0,0,0,0
790,91,0,0,0,0,0,0,0,0,0,0
755,50,0,0,0,0,0,0,0,0,0,0
125,82,0,0,0,0,0,0,0,0,0,0
1534,26,0,0,0,0,0,0,0,0,0,0
1534,91,0,0,0,0,0,0,0,0,0,0
1373,98,0,0,0,0,0,0,0,0,0,0
656,25,0,0,0,0,0,0,0,0,0,0
241,53,0,0,0,0,0,0,0,0,0,0
238,73,0,0,0,0,0,0,0,0,0,0
241,34,0,0,0,0,0,0,0,0,0,0
1410,15,0,0,0,0,0,0,0,0,0,0
1408,29,0,0,0,0,0,0,0,0,0,0
1386,73,0,0,0,0,0,0,0,0,0,0
790,103,0,0,0,0,0,0,0,0,0,0
1386,7,0,0,0,0,0,0,0,0,0,0
1373,103,0,0,0,0,0,0,0,0,0,0
1410,82,0,0,0,0,0,0,0,0,0,0
755,53,0,0,0,0,0,0,0,0,0,0
1695,78,0,0,0,0,0,0,0,0,0,0
937,29,0,0,0,0,0,0,0,0,0,0
220,24,0,0,0,0,0,0,0,0,0,0
1408,26,0,0,0,0,0,0,0,0,0,0
241,91,0,0,0,0,0,0,0,0,0,0
1534,79,0,0,0,0,0,0,0,0,0,0
656,72,0,0,0,0,0,0,0,0,0,0
656,15,0,0,0,0,0,0,0,0,0,0
883,73,0,0,0,0,0,0,0,0,0,0
812,26,0,0,0,0,0,0,0,0,0,0
241,27,0,0,0,0,0,0,0,0,0,0
149,25,0,0,0,0,0,0,0,0,0,0
238,58,0,0,0,0,0,0,0,0,0,0
172,52,0,0,0,0,0,0,0,0,0,0
1373,79,0,0,0,0,0,0,0,0,0,0
1373,36,0,0,0,0,0,0,0,0,0,0
1126,72,0,0,0,0,0,0,0,0,0,0
220,29,0,0,0,0,0,0,0,0,0,0
974,29,0,0,0,0,0,0,0,0,0,0
337,24,0,0,0,0,0,0,0,0,0,0
1373,98,0,0,0,0,0,0,0,0,0,0
238,78,0,0,0,0,0,0,0,0,0,0
1381,49,0,0,0,0,0,0,0,0,0,0
172,79,0,0,0,0,0,0,0,0,0,0
220,52,0,0,0,0,0,0,0,0,0,0
220,73,0,0,0,0,0,0,0,0,0,0
1534,29,0,0,0,0,0,0,0,0,0,0
241,29,0,0,0,0,0,0,0,0,0,0
537,56,0,0,0,0,0,0,0,0,0,0
125,15,0,0,0,0,0,0,0,0,0,0
1695,73,0,0,0,0,0,0,0,0,0,0
1342,56,0,0,0,0,0,0,0,0,0,0
637,79,0,0,0,0,0,0,0,0,0,0
155,74,0,0,0,0,0,0,0,0,0,0
671,24,0,0,0,0,0,0,0,0,0,0
155,67,0,0,0,0,0,0,0,0,0,0
155,25,0,0,0,0,0,0,0,0,0,0
656,82,0,0,0,0,0,0,0,0,0,0
18,36,0,0,0,0,0,0,0,0,0,0
1048,34,0,0,0,0,0,0,0,0,0,0
155,20,0,0,0,0,0,0,0,0,0,0
118,20,0,0,0,0,0,0,0,0,0,0
671,91,0,0,0,0,0,0,0,0,0,0
40,26,0,0,0,0,0,0,0,0,0,0
118,73,0,0,0,0,0,0,0,0,0,0
40,53,0,0,0,0,0,0,0,0,0,0
1757,58,0,0,0,0,0,0,0,0,0,0
974,79,0,0,0,0,0,0,0,0,0,0
1373,52,0,0,0,0,0,0,0,0,0,0
812,78,0,0,0,0,0,0,0,0,0,0
28,56,0,0,0,0,0,0,0,0,0,0
111,56,0,0,0,0,0,0,0,0,0,0
1342,103,0,0,0,0,0,0,0,0,0,0
671,56,0,0,0,0,0,0,0,0,0,0
1527,29,0,0,0,0,0,0,0,0,0,0
712,74,0,0,0,0,0,0,0,0,0,0
637,67,0,0,0,0,0,0,0,0,0,0
220,72,0,0,0,0,0,0,0,0,0,0
1466,3,0,0,0,0,0,0,0,0,0,0
1527,34,0,0,0,0,0,0,0,0,0,0
637,29,0,0,0,0,0,0,0,0,0,0
1757,25,0,0,0,0,0,0,0,0,0,0
118,103,0,0,0,0,0,0,0,0,0,0
712,78,0,0,0,0,0,0,0,0,0,0
303,91,0,0,0,0,0,0,0,0,0,0
1466,20,0,0,0,0,0,0,0,0,0,0
100,91,0,0,0,0,0,0,0,0,0,0
1048,103,0,0,0,0,0,0,0,0,0,0
213,29,0,0,0,0,0,0,0,0,0,0
637,36,0,0,0,0,0,0,0,0,0,0
1553,29,0,0,0,0,0,0,0,0,0,0
1373,96,0,0,0,0,0,0,0,0,0,0
1372,56,0,0,0,0,0,0,0,0,0,0
155,103,0,0,0,0,0,0,0,0,0,0
1342,82,0,0,0,0,0,0,0,0,0,0
171,79,0,0,0,0,0,0,0,0,0,0
204,91,0,0,0,0,0,0,0,0,0,0
111,67,0,0,0,0,0,0,0,0,0,0
1381,98,0,0,0,0,0,0,0,0,0,0
561,53,0,0,0,0,0,0,0,0,0,0
1765,34,0,0,0,0,0,0,0,0,0,0
118,3,0,0,0,0,0,0,0,0,0,0
303,15,0,0,0,0,0,0,0,0,0,0
118,56,0,0,0,0,0,0,0,0,0,0
637,29,0,0,0,0,0,0,0,0,0,0
204,36,0,0,0,0,0,0,0,0,0,0
102,60,0,0,0,0,0,0,0,0,0,0
388,21,0,0,0,0,0,0,0,0,0,0
28,72,0,0,0,0,0,0,0,0,0,0
1408,52,0,0,0,0,0,0,0,0,0,0
28,36,0,0,0,0,0,0,0,0,0,0
637,72,0,0,0,0,0,0,0,0,0,0
155,60,0,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,0,0,0,0,0,0
1757,98,0,0,0,0,0,0,0,0,0,0
18,56,0,0,0,0,0,0,0,0,0,0
255,103,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0
671,91,0,0,0,0,0,0,0,0,0,0
388,3,0,0,0,0,0,0,0,0,0,0
220,58,0,0,0,0,0,0,0,0,0,0
303,36,0,0,0,0,0,0,0,0,0,0
1757,25,0,0,0,0,0,0,0,0,0,0
637,20,0,0,0,0,0,0,0,0,0,0
81,29,0,0,0,0,0,0,0,0,0,0
388,24,0,0,0,0,0,0,0,0,0,0
255,98,0,0,0,0,0,0,0,0,0,0
1527,56,0,0,0,0,0,0,0,0,0,0
18,25,0,0,0,0,0,0,0,0,0,0
118,56,0,0,0,0,0,0,0,0,0,0
102,15,0,0,0,0,0,0,0,0,0,0
755,20,0,0,0,0,0,0,0,0,0,0
1372,78,0,0,0,0,0,0,0,0,0,0
171,49,0,0,0,0,0,0,0,0,0,0
1757,34,0,0,0,0,0,0,0,0,0,0
28,98,0,0,0,0,0,0,0,0,0,0
100,79,0,0,0,0,0,0,0,0,0,0
388,36,0,0,0,0,0,0,0,0,0,0
712,74,0,0,0,0,0,0,0,0,0,0
1527,74,0,0,0,0,0,0,0,0,0,0
1553,49,0,0,0,0,0,0,0,0,0,0
637,34,0,0,0,0,0,0,0,0,0,0
1408,72,0,0,0,0,0,0,0,0,0,0
102,98,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0
561,15,0,0,0,0,0,0,0,0,0,0
212,25,0,0,0,0,0,0,0,0,0,0
1466,20,0,0,0,0,0,0,0,0,0,0
40,74,0,0,0,0,0,0,0,0,0,0
1757,26,0,0,0,0,0,0,0,0,0,0
118,73,0,0,0,0,0,0,0,0,0,0
28,67,0,0,0,0,0,0,0,0,0,0
1126,74,0,0,0,0,0,0,0,0,0,0
1372,29,0,0,0,0,0,0,0,0,0,0
1527,103,0,0,0,0,0,0,0,0,0,0
1527,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0
102,103,0,0,0,0,0,0,0,0,0,0
28,98,0,0,0,0,0,0,0,0,0,0
671,15,0,0,0,0,0,0,0,0,0,0
171,98,0,0,0,0,0,0,0,0,0,0
155,26,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0
1373,20,0,0,0,0,0,0,0,0,0,0
155,34,0,0,0,0,0,0,0,0,0,0
671,73,0,0,0,0,0,0,0,0,0,0
102,24,0,0,0,0,0,0,0,0,0,0
671,73,0,0,0,0,0,0,0,0,0,0
1757,98,0,0,0,0,0,0,0,0,0,0
28,24,0,0,0,0,0,0,0,0,0,0
1757,48,0,0,0,0,0,0,0,0,0,0
1757,103,0,0,0,0,0,0,0,0,0,0
1342,72,0,0,0,0,0,0,0,0,0,0
812,34,0,0,0,0,0,0,0,0,0,0
1373,7,0,0,0,0,0,0,0,0,0,0
40,36,0,0,0,0,0,0,0,0,0,0
637,53,0,0,0,0,0,0,0,0,0,0
28,74,0,0,0,0,0,0,0,0,0,0
81,79,0,0,0,0,0,0,0,0,0,0
637,72,0,0,0,0,0,0,0,0,0,0
171,20,0,0,0,0,0,0,0,0,0,0
