level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10
512,12,0,0,0,0,0,0,0,0,0
639,16,0,0,0,0,0,0,0,0,0
512,5,0,0,0,0,0,0,0,0,0
662,5,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
639,19,0,0,0,0,0,0,0,0,0
670,12,0,0,0,0,0,0,0,0,0
558,16,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
404,16,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
662,5,0,0,0,0,0,0,0,0,0
662,5,0,0,0,0,0,0,0,0,0
662,16,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
662,5,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0
662,5,0,0,0,0,0,0,0,0,0
404,12,0,0,0,0,0,0,0,0,0
670,19,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
637,16,0,0,0,0,0,0,0,0,0
696,16,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
639,5,0,0,0,0,0,0,0,0,0
493,12,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
493,16,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
662,5,0,0,0,0,0,0,0,0,0
512,19,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0,0,0
696,16,0,0,0,0,0,0,0,0,0
512,16,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0
655,16,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,0,0,0
558,0,0,0,0,0,0,0,0,0,0
639,19,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
655,19,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
983,16,0,0,0,0,0,0,0,0,0
655,12,0,0,0,0,0,0,0,0,0
670,5,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
670,12,0,0,0,0,0,0,0,0,0
696,16,0,0,0,0,0,0,0,0,0
696,12,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
983,19,0,0,0,0,0,0,0,0,0
696,12,0,0,0,0,0,0,0,0,0
823,19,0,0,0,0,0,0,0,0,0
662,16,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0,0,0
655,12,0,0,0,0,0,0,0,0,0
512,12,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0
919,16,0,0,0,0,0,0,0,0,0
512,12,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
558,12,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
983,19,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
983,19,0,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
639,19,0,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0
512,5,0,0,0,0,0,0,0,0,0
558,19,0,0,0,0,0,0,0,0,0
670,12,0,0,0,0,0,0,0,0,0
639,5,0,0,0,0,0,0,0,0,0
696,19,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0
558,19,0,0,0,0,0,0,0,0,0
919,16,0,0,0,0,0,0,0,0,0
696,12,0,0,0,0,0,0,0,0,0
558,12,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
823,5,0,0,0,0,0,0,0,0,0
655,19,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
670,12,0,0,0,0,0,0,0,0,0
655,12,0,0,0,0,0,0,0,0,0
823,19,0,0,0,0,0,0,0,0,0
639,19,0,0,0,0,0,0,0,0,0
670,12,0,0,0,0,0,0,0,0,0
670,5,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
662,16,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0
823,22,0,0,0,0,0,0,0,0,0
696,16,0,0,0,0,0,0,0,0,0
670,19,0,0,0,0,0,0,0,0,0
823,22,0,0,0,0,0,0,0,0,0
919,16,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
558,12,0,0,0,0,0,0,0,0,0
670,19,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0
512,16,0,0,0,0,0,0,0,0,0
919,12,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
983,19,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0
493,12,0,0,0,0,0,0,0,0,0
512,22,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0
696,12,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
637,12,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
512,12,0,0,0,0,0,0,0,0,0
558,19,0,0,0,0,0,0,0,0,0
655,19,0,0,0,0,0,0,0,0,0
655,12,0,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0
639,16,0,0,0,0,0,0,0,0,0
493,12,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0
983,5,0,0,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0,0,0
983,16,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
404,5,0,0,0,0,0,0,0,0,0
662,5,0,0,0,0,0,0,0,0,0
639,16,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
655,12,0,0,0,0,0,0,0,0,0
655,22,0,0,0,0,0,0,0,0,0
662,16,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
655,22,0,0,0,0,0,0,0,0,0
823,19,0,0,0,0,0,0,0,0,0
670,19,0,0,0,0,0,0,0,0,0
655,19,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0
639,5,0,0,0,0,0,0,0,0,0
670,19,0,0,0,0,0,0,0,0,0
696,16,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
983,22,0,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
983,16,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
637,19,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
639,19,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
662,16,0,0,0,0,0,0,0,0,0
637,19,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
983,19,0,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
823,5,0,0,0,0,0,0,0,0,0
662,16,0,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
655,12,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
639,16,0,0,0,0,0,0,0,0,0
983,16,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
670,19,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
639,19,0,0,0,0,0,0,0,0,0
696,22,0,0,0,0,0,0,0,0,0
493,12,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
493,16,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
404,5,0,0,0,0,0,0,0,0,0
639,5,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0
983,16,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
404,22,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
558,12,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
670,12,0,0,0,0,0,0,0,0,0
639,16,0,0,0,0,0,0,0,0,0
670,12,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
823,19,0,0,0,0,0,0,0,0,0
637,5,0,0,0,0,0,0,0,0,0
558,16,0,0,0,0,0,0,0,0,0
639,19,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
670,12,0,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0
558,5,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
670,19,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
637,16,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
983,22,0,0,0,0,0,0,0,0,0
639,19,0,0,0,0,0,0,0,0,0
639,19,0,0,0,0,0,0,0,0,0
404,16,0,0,0,0,0,0,0,0,0
637,16,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0
637,19,0,0,0,0,0,0,0,0,0
983,16,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0
823,5,0,0,0,0,0,0,0,0,0
404,5,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
512,5,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
662,16,0,0,0,0,0,0,0,0,0
670,0,0,0,0,0,0,0,0,0,0
637,12,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0
404,22,0,0,0,0,0,0,0,0,0
655,19,0,0,0,0,0,0,0,0,0
558,19,0,0,0,0,0,0,0,0,0
637,12,0,0,0,0,0,0,0,0,0
662,16,0,0,0,0,0,0,0,0,0
512,19,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0
823,22,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0
696,12,0,0,0,0,0,0,0,0,0
512,12,0,0,0,0,0,0,0,0,0
919,16,0,0,0,0,0,0,0,0,0
696,16,0,0,0,0,0,0,0,0,0
493,16,0,0,0,0,0,0,0,0,0
639,22,0,0,0,0,0,0,0,0,0
637,19,0,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
639,16,0,0,0,0,0,0,0,0,0
655,5,0,0,0,0,0,0,0,0,0
655,19,0,0,0,0,0,0,0,0,0
823,22,0,0,0,0,0,0,0,0,0
655,19,0,0,0,0,0,0,0,0,0
919,5,0,0,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
662,16,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
823,5,0,0,0,0,0,0,0,0,0
639,16,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
983,16,0,0,0,0,0,0,0,0,0
919,16,0,0,0,0,0,0,0,0,0
655,5,0,0,0,0,0,0,0,0,0
662,5,0,0,0,0,0,0,0,0,0
983,16,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0
823,22,0,0,0,0,0,0,0,0,0
919,22,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
655,16,0,0,0,0,0,0,0,0,0
670,19,0,0,0,0,0,0,0,0,0
404,22,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0
512,5,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
512,5,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0,0,0,0
696,0,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
404,12,0,0,0,0,0,0,0,0,0
637,12,0,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,0,0,0
919,19,0,0,0,0,0,0,0,0,0
662,16,0,0,0,0,0,0,0,0,0
404,5,0,0,0,0,0,0,0,0,0
493,12,0,0,0,0,0,0,0,0,0
670,16,0,0,0,0,0,0,0,0,0
655,12,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0,0,0
639,16,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
558,16,0,0,0,0,0,0,0,0,0
823,16,0,0,0,0,0,0,0,0,0
983,12,0,0,0,0,0,0,0,0,0
655,16,0,0,0,0,0,0,0,0,0
512,12,0,0,0,0,0,0,0,0,0
823,12,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
639,22,0,0,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,0,0
404,16,0,0,0,0,0,0,0,0,0
639,16,0,0,0,0,0,0,0,0,0
670,12,0,0,0,0,0,0,0,0,0
639,5,0,0,0,0,0,0,0,0,0
639,12,0,0,0,0,0,0,0,0,0
662,22,0,0,0,0,0,0,0,0,0
404,12,0,0,0,0,0,0,0,0,0
655,12,0,0,0,0,0,0,0,0,0
823,19,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0
662,19,0,0,0,0,0,0,0,0,0
639,19,0,0,0,0,0,0,0,0,0
655,19,0,0,0,0,0,0,0,0,0
639,22,0,0,0,0,0,0,0,0,0
662,12,0,0,0,0,0,0,0,0,0
